clsC	-0.952	-1.011	-1.012	-0.772	-0.919	-0.571	-0.873	-0.768	-0.022
cmk	1.614	1.476	1.319	1.295	1.554	0.737	1.491	1.017	0.382
cmoA	0.034	-0.015	0.089	0.036	0.214	0.073	0.122	0.173	0.858
cmoB	-0.343	-0.464	-0.445	-0.399	-0.292	-0.334	-0.314	-0.225	1.113
cmtB	-0.339	-0.368	-0.248	-0.21	-0.21	-0.395	-0.368	-0.445	0.09
cnu	-1.166	-1.046	-1.179	-0.851	-0.758	-0.873	-1.069	-0.984	-0.585
coaA	0.863	0.552	0.767	0.803	0.806	1.209	0.561	0.64	0.081
coaD	0.014	0.061	0.129	0.13	0.216	0.24	0.068	0.213	0.506
coaE	0.76	0.346	0.48	0.293	0.566	0.507	0.516	0.514	0.312
cobB	0.21	0.09	0.34	0.154	0.336	0.162	0.332	0.331	0.452
cobC	0.795	0.621	0.753	0.493	1.183	0.298	0.853	0.871	0.822
cobS	0.268	0.07	0.105	0.101	0.257	0.328	0.275	0.339	0.385
cobT	0.353	0.127	0.236	0.16	0.32	0.265	0.351	0.419	0.858
codA	1.813	1.915	1.732	1.999	2.365	1.844	2.022	2.198	1.403
codB	2.074	2.36	1.968	2.103	2.774	1.57	2.103	2.052	1.788
cof	0.124	0.114	0.074	0.012	0.06	0.203	0.177	-0.009	-0.53
cohE	1.809	1.763	1.896	1.482	1.863	1.809	1.914	1.561	0.471
copA	-2.04	-2.287	-2.089	-2.083	-1.895	-1.396	-1.623	-1.793	-1.688
corA	0.071	0.231	0.334	0.126	0.464	0.381	0.546	0.224	-1.823
cpdA	0.294	0.274	0.354	0.37	0.268	0.398	0.359	0.331	0.767
cpdB	0.497	0.529	0.796	0.554	0.471	0.751	0.711	0.542	-0.437
cpsB	0.104	0.165	0.222	0	0.285	0.316	0.29	0.254	0.268
cpsG	-0.088	-0.168	0.229	-0.164	-0.001	0.113	-0.044	0.222	0.282
cptA	-1.098	-1.016	-1.008	-0.761	-1.043	-0.855	-0.91	-0.764	-0.585
cpxA	0.471	0.368	0.461	0.803	0.552	0.276	0.778	0.841	-0.018
cra	0.912	0.598	0.798	0.64	0.727	0.708	0.88	0.785	0.183
creB	0.765	0.774	0.964	0.673	0.909	0.432	1.013	1.044	-0.054
creC	0.088	-0.084	0.012	0.143	0.018	0.06	0.027	0.239	1.021
creD	-1.516	-1.427	-1.282	-1.29	-1.311	-1.076	-1.273	-0.914	0.301
crfC	-2.393	-2.442	-1.808	-2.111	-2.134	-1.581	-1.717	-1.843	-2.127
crl	0.65	0.574	0.507	0.42	0.85	0.762	0.907	0.605	-0.168
croE	0.778	0.845	0.871	0.603	0.828	0.688	0.728	0.489	0.127
crp	-0.484	-0.395	-0.406	-0.547	-0.285	-0.509	-0.325	-0.437	-0.793
crr	1.463	1.213	1.137	1.047	1.404	1.022	1.402	0.911	0.173
csdA	-0.369	-0.237	-0.191	-0.072	-0.088	0.009	-0.002	0.066	0.038
csdE	-0.488	-0.465	-0.432	-0.321	-0.447	-0.111	-0.359	-0.213	0.189
csgA	-0.601	-0.435	-0.334	-0.273	-0.911	-0.347	-0.212	-0.322	-0.018
csgB	-1.576	-1.375	-1.461	-1.685	-1.038	-1.234	-1.227	-1.335	-0.166
csgC	-0.787	-0.434	-0.116	-0.24	-0.001	-0.28	-0.311	-0.449	-0.234
csgD	2.332	1.776	2.068	1.76	1.792	1.94	1.875	1.764	0.501
csgE	1.697	1.263	1.668	1.505	1.35	1.63	1.449	1.613	1.121
csgF	1.747	1.736	1.905	1.799	1.346	1.754	1.674	1.879	1.649
csiD	0.355	0.359	0.454	0.258	0.397	0.093	0.468	0.43	0.127
csiE	-0.078	-0.452	0.068	0.164	0.107	0.183	0.048	0.104	0.484
csiR	-0.606	-0.862	-0.591	-0.375	-0.727	-0.674	-0.534	-0.033	-0.687
cspA	-0.285	-0.566	-0.534	-0.379	-0.204	-0.435	-0.356	-0.404	-0.192
cspB	-2.658	-2.382	-2.198	-1.564	-2.002	-2.182	-1.934	-1.344	-1.323
cspC	-0.214	0.008	-0.227	-0.027	-0.215	-0.271	-0.324	-0.285	-0.181
cspD	0.04	-0.158	0.088	0.153	0.069	0.356	0.152	0.388	-0.415
cspE	0.046	-0.001	0.038	0.192	0.256	0.369	0.197	0.403	1.112
cspF	-1.353	-1.564	-1.524	-1.257	-1.46	-1.222	-1.362	-0.828	1.613
cspG	-0.643	-0.724	-0.825	-0.821	-0.525	-0.819	-0.63	-0.764	0.168
cspH	-0.941	-0.78	-1.148	-0.395	-0.926	-0.647	-0.934	-0.843	1.041
cspI	-0.64	-0.309	-0.391	-0.559	-0.419	-0.649	-0.735	-0.618	-0.29
csrA	0.064	-0.016	0.007	-0.132	0.067	0.014	-0.049	-0.146	-0.477
csrD	-0.475	-0.479	-0.583	-0.422	-0.416	-0.201	-0.332	-0.531	-0.444
cstA	-0.115	-0.134	-0.239	-0.085	-0.06	-0.183	-0.108	-0.223	-0.114
cueR	-0.336	-0.408	-0.141	-0.374	-0.189	-0.22	-0.193	-0.219	-0.715
curA	-0.585	-0.469	-0.548	-0.266	-0.348	-0.446	-0.532	-0.239	-0.3
cusA	-2.375	-2.22	-2.34	-2.104	-2.784	-1.501	-2.171	-1.603	1.543
cusC	-2.861	-2.801	-2.454	-2.374	-2.647	-2.338	-2.568	-1.985	0.723
cusF	-1.902	-1.616	-0.989	-1.367	-1.477	-1.622	-1.635	-1.528	0.764
cusR	-2.049	-1.023	-1.542	-1.045	-1.13	-0.646	-0.673	-0.764	0.484
cusS	-1.778	-2.076	-1.81	-1.668	-1.858	-1.603	-1.609	-1.287	1.349
cutA	-0.048	0.048	0.014	-0.156	0.094	-0.065	0.134	0.052	-0.266
cutC	0.626	0.409	0.461	0.311	0.455	-0.074	0.451	0.194	-0.658
cvpA	2.062	1.896	1.835	1.921	2.224	1.12	1.863	2.06	0.995
cvrA	-1.604	-1.592	-1.654	-1.504	-1.612	-1.709	-1.544	-1.317	-0.138
cyaA	-0.667	-0.735	-0.619	-0.132	-0.448	-0.086	-0.256	0.104	0.328
cyaY	-0.984	-1.058	-1.073	-0.521	-0.965	-0.275	-0.994	-0.647	1.46
cybB	1.263	1.185	1.339	1.211	1.329	1.727	1.229	1.525	-0.339
cybC	-0.641	-0.498	-0.46	-0.228	-0.3	0.1	-0.318	-0.253	-0.481
cycA	0.589	0.599	0.624	0.425	0.675	0.273	0.75	0.493	-0.704
cydA	0.315	0.167	0.274	0.209	0.477	0.095	0.334	0.275	-0.998
cydB	-0.242	-0.248	-0.521	-0.185	-0.03	-0.301	-0.238	-0.194	-0.573
cydC	0.835	0.617	0.763	0.694	0.719	0.672	0.87	1.062	1.005
cydD	1.546	1.28	1.122	0.969	1.298	0.797	1.105	0.982	0.533
cynR	-0.406	-0.178	-0.283	0.058	0.027	0.166	-0.244	0.144	0.93
cynS	-2.535	-2.128	-2.016	-1.986	-2.11	-1.916	-2.159	-1.786	-0.196
cynT	-1.952	-1.221	-1.615	-1.481	-1.658	-1.477	-1.752	-1.513	-0.222
cynX	-3.594	-2.168	-2.739	-2.848	-3.09	-1.676	-2.992	-2.905	-0.424
cyoB	0.612	0.265	0.268	0.358	0.593	0.16	0.506	0.625	0.09
cyoC	0.554	0.556	0.51	0.382	0.61	0.391	0.645	0.537	-0.669
cyoD	0.313	-0.044	0.107	-0.032	0.402	0.106	0.182	0.2	-0.329
cyoE	0.258	0.115	0.065	0.102	0.392	0.141	0.128	0.204	-0.059
cysA	1.303	1.376	1.07	0.945	1.152	1.375	1.219	1.02	3.476
cysB	-0.855	-0.795	-0.883	-0.807	-0.824	-0.658	-0.856	-0.826	-0.605
cysC	1.049	0.989	0.728	0.707	0.801	1.082	0.899	0.757	3.165
cysD	2.891	2.583	2.692	2.26	2.956	2.38	3.038	2.719	1.63
cysE	0.104	0.11	0.129	0.192	0.213	0.206	0.252	0.271	0.49
cysG	1.188	1.049	1.197	1.054	1.267	0.781	1.316	1.217	-0.024
cysH	1.454	1.351	1.144	0.812	1.129	1.243	1.367	1.127	3.146
cysI	2.081	2.087	1.611	1.439	2.008	1.74	1.875	1.656	3.234
cysJ	3.241	2.884	2.709	2.839	3.304	2.963	3.072	2.826	1.712
cysK	3.061	3.005	2.82	2.741	2.474	2.196	2.676	2.61	0.328
cysN	2.194	2.365	1.878	1.585	2.168	1.842	2.076	1.708	2.643
cysP	3.403	3.34	3.21	2.161	3.37	2.756	3.342	2.938	0.845
cysQ	0.913	0.97	1.204	0.236	0.738	0.388	0.914	0.664	-0.615
cysS	1.036	0.68	0.782	0.611	0.83	1.484	0.778	0.796	-0.169
cysU	1.572	1.709	1.32	1.259	1.564	1.305	1.577	1.51	1.224
cysW	1.253	1.336	1.008	1.051	1.161	1.217	1.078	1.151	3.17
cysZ	0.715	0.669	0.705	0.561	0.754	1.023	0.846	0.85	-0.112
cytR	0.232	0.177	0.497	0.516	0.346	0.267	0.584	0.825	0.59
dacA	1.252	1.196	1.156	1.12	1.294	1.291	1.329	1.146	0.415
dacC	0.792	0.608	0.747	0.633	0.82	0.665	0.684	0.927	-0.165
dacD	-0.578	-0.602	-0.489	-0.196	-0.346	-0.316	-0.314	-0.142	-0.743
dadX	-1.504	-1.597	-1.43	-1.049	-1.292	-0.983	-1.286	-0.97	-0.543
dam	0.193	-0.069	0.139	0.114	0.074	0.318	0.188	0.311	1.108
damX	0.418	0.286	0.388	0.148	0.449	0.341	0.479	0.227	0.787
dapA	0.9	0.89	0.936	0.781	0.978	0.092	1.07	0.821	-0.357
dapB	2.1	2.051	2.055	1.925	2.328	2.383	1.318	1.944	-0.219
dapD	1.523	1.306	1.186	0.965	1.418	1.129	1.322	1.113	0.717
dapE	-0.066	-0.171	-0.151	-0.232	-0.169	-0.313	-0.229	-0.383	-0.551
dapF	-0.506	-0.53	-0.251	-0.22	-0.445	-0.346	-0.028	-0.055	-0.403
dauA	-1.266	-0.957	-1.115	-0.638	-1.047	-0.762	-1.004	-0.943	-0.396
dbpA	-0.755	-0.785	-0.936	-0.608	-0.84	-0.41	-0.726	-0.345	0.063
dcd	0.554	0.464	0.549	0.432	0.726	0.399	0.625	0.52	-0.642
dcm	0.4	0.285	0.439	0.562	0.615	0.677	0.841	0.728	0.375
dcp	2.082	2.019	2.174	2.204	2.254	1.913	2.324	2.25	0.338
dcrB	0.369	0.29	0.656	0.618	0.428	0.155	0.842	0.883	-1.385
dctA	-0.488	-0.368	-0.44	-0.326	-0.205	-0.51	-0.298	-0.336	0.686
dctR	-1.277	-1.078	-1.166	-0.959	-0.848	-1.021	-1.09	-1.235	-0.274
dcuA	1.292	1.31	1.214	1.225	1.437	1.242	1.407	1.255	0.571
dcuB	1.168	1.099	1.188	1.198	1.247	0.72	1.136	1.167	0.556
dcuC	-1.925	-2.021	-1.895	-1.604	-1.941	-1.259	-1.782	-1.305	0.091
dcuD	-2.032	-2.463	-2.105	-1.474	-2.062	-1.536	-1.793	-1.556	0.086
dcuR	-0.136	-0.199	-0.079	-0.053	-0.097	-0.025	-0.043	-0.007	0.516
dcuS	-0.681	-1.084	-0.621	-0.301	-0.63	-0.341	-0.521	-0.252	0.391
dcyD	0.749	0.802	0.461	0.641	0.646	0.414	0.837	0.72	0.49
ddlA	0.411	0.377	0.339	0.285	0.426	0.272	0.297	0.255	-0.48
ddlB	-1.086	-1.337	-0.942	-0.682	-0.972	-0.608	-0.812	0.221	1.014
ddpA	0.22	0.106	0.326	0.165	0.474	0.526	0.384	0.442	-0.069
ddpC	-0.976	-0.989	-0.935	-0.837	-0.893	-0.625	-0.584	-0.657	-0.1
ddpD	-0.462	-0.479	-0.396	-0.306	-0.402	0.07	-0.404	-0.063	-0.301
ddpF	-0.606	-0.675	-0.715	-0.401	-0.675	-0.261	-0.543	-0.495	-0.256
ddpX	-0.05	-0.055	0.064	-0.033	0.182	-0.013	0.118	0.251	-0.004
dedA	0.704	0.808	0.698	0.463	0.225	-0.001	0.464	0.473	-0.425
def	-0.085	-0.026	0.135	0.079	0.058	0.449	0.16	0.067	-0.164
degP	1.17	0.979	0.929	0.72	1.284	0.7	1.063	0.829	-1.268
degQ	-0.545	-0.607	-0.374	-0.302	-0.498	-0.21	-0.272	-0.103	-1.347
degS	-0.087	-0.294	-0.215	-0.05	-0.224	0.025	-0.18	-0.02	0.918
deoA	0.502	0.646	0.388	0.018	0.556	0.274	0.198	0.26	0.141
deoB	0.145	0.195	0.164	0.155	0.28	0.341	0.312	0.375	-0.844
deoC	1.416	1.372	1.525	1.449	1.614	1.139	1.516	1.541	0.152
deoD	1.181	1.13	1.265	0.83	1.387	1.02	1.478	1.308	-0.873
deoR	0.593	0.4	0.557	0.6	0.545	0.619	0.596	0.593	-0.412
der	-0.214	-0.452	-0.362	-0.212	-0.237	-0.717	-0.256	-0.125	-0.093
dfp	1.949	1.958	1.921	1.779	2.064	1.875	2.205	2.235	-0.413
dgcZ	-1.293	-1.469	-1.469	-1.265	-1.398	-1.332	-1.503	-1.036	-0.669
dgkA	0.381	0.302	0.472	0.381	0.498	0.667	0.621	0.542	-0.087
dgoT	-0.993	-0.853	-0.626	-0.469	-0.461	-0.352	-0.703	-0.385	0.082
dgt	0.51	0.573	0.579	0.529	0.719	0.77	0.676	0.553	-0.756
dhaK	1.416	1.352	1.489	1.466	1.269	1.515	1.676	2.006	-0.218
dhaL	0.893	0.624	0.785	1.043	0.631	0.612	0.919	1.349	0.237
dhaR	0.058	-0.11	-0.055	-0.138	-0.032	-0.006	-0.004	0.166	0.327
diaA	0.336	0.208	0.66	0.448	0.472	0.471	0.633	0.666	0.493
dicA	0.544	0.576	0.594	0.656	0.799	0.602	0.582	0.585	0.242
dicB	-0.173	-0.195	-0.223	-0.297	-0.099	-0.154	-0.296	-0.14	0.058
dicC	-0.191	0.178	0.152	0.036	-0.382	0.018	0.159	-0.242	-0.33
dinB	-2.108	-2.048	-1.768	-1.811	-1.439	-1.426	-1.652	-1.608	0.216
dinD	-2.901	-2.667	-2.23	-2.572	-2.198	-2.485	-2.778	-2.608	-1.3
dinF	-2.489	-3.169	-3.021	-2.508	-3.13	-2.197	-2.722	-2.097	-0.856
dinG	-1.421	-1.577	-1.358	-1.009	-1.286	-0.804	-1.194	-0.941	0.033
dinI	-0.628	-0.341	-0.72	-0.474	-0.514	-0.651	-0.579	-0.949	0.165
dinJ	-0.296	-0.427	-0.218	-0.217	-0.195	-0.126	-0.109	-0.096	0.179
djlA	-0.039	-0.155	-0.352	-0.009	-0.221	-0.354	-0.008	-0.119	0.062
djlB	-0.581	-0.741	-0.861	-0.426	-0.485	-0.398	-0.648	-0.605	0.027
djlC	-0.241	-0.265	-0.158	-0.139	-0.081	-0.159	-0.174	0.178	0.113
dkgA	-0.07	-0.055	0.18	0.119	0.015	0.436	0.336	0.294	0.103
dkgB	1.255	1.005	1.068	1.264	1.074	1.503	1.4	1.365	1.8
dksA	1.791	1.522	1.647	1.185	1.313	1.365	0.897	1.221	0.041
dld	0.713	0.575	0.51	0.542	0.69	0.53	0.682	0.696	-1.357
dmlA	0.718	0.485	0.583	0.468	0.591	0.426	0.757	0.729	-0.024
dmlR	0.457	0.107	0.063	-0.084	0.131	-0.053	0.081	0.078	0.439
dmsA	-1.365	-1.247	-1.441	-0.965	-1.472	-1.173	-1.507	-1.409	-1.955
dmsB	-0.94	-0.914	-0.712	-1.007	-0.897	-0.428	-0.626	-0.748	-0.927
dmsC	-0.478	-0.328	-0.487	-0.559	-0.312	-0.255	-0.275	-0.424	-0.669
dmsD	-0.363	-0.42	-0.317	-0.341	-0.286	-0.076	-0.091	-0.277	-1.096
dnaA	0.174	0.146	0.477	0.38	0.313	0.708	0.669	0.568	-0.876
dnaC	-0.835	-0.959	-0.495	-0.482	-0.478	-0.478	-0.383	-0.267	-0.357
dnaE	-1.178	-1.161	-0.926	-0.755	-0.843	-0.732	-0.839	-0.734	1.532
dnaG	1.828	1.863	2.007	0.81	1.928	1.883	2.138	2.129	-0.064
dnaJ	1.187	1.268	1.352	0.973	1.328	1.459	1.355	1.165	0.351
dnaK	1.865	1.929	2.043	1.804	1.896	1.558	2.09	1.85	-0.763
dnaN	-0.47	-0.54	-0.257	-0.212	-0.377	-0.143	-0.076	0.043	-0.246
dnaQ	1.105	0.768	0.949	0.19	0.977	0.745	0.837	0.481	0.391
dnaT	-0.822	-1.078	-0.789	-0.454	-0.67	-0.121	-0.597	-0.152	-0.049
dnaX	-0.5	-0.513	-0.494	-0.324	-0.398	-0.466	-0.435	-0.423	0.176
dosC	-0.349	-0.463	-0.355	-0.288	-0.321	-0.176	-0.237	-0.183	0.065
dosP	-0.439	-0.659	-0.552	-0.441	-0.361	-0.505	-0.502	-0.361	0.163
dppA	1.351	1.258	1.387	1.6	1.546	1.308	1.652	1.651	-0.476
dppB	-0.269	-0.265	-0.349	-0.307	0.002	-0.341	-0.157	-0.202	-0.538
dppC	-0.579	-0.711	-0.386	-0.531	-0.453	-0.326	-0.445	-0.524	-0.813
dppD	-0.475	-0.56	-0.656	-0.39	-0.334	-0.576	-0.531	-0.396	-0.407
dppF	-0.158	-0.304	-0.139	0.013	-0.065	-0.161	-0.034	0.15	-0.23
dps	1.794	1.55	2.04	1.966	1.233	1.426	1.77	1.985	-0.051
dsbB	-2.553	-2.571	-2.469	-2.435	-2.401	-1.988	-2.425	-2.309	-0.92
dsbC	-0.279	-0.331	-0.18	-0.174	-0.082	-0.076	-0.02	0.003	-0.837
dsbD	0.552	0.428	0.601	0.613	0.573	0.504	0.603	0.542	0.05
dsbE	0.277	0.169	0.337	0.072	0.363	0.188	0.205	0.388	0.953
dsbG	0.324	0.257	0.489	0.13	0.52	0.068	0.303	0.342	-0.129
dsdA	-0.114	-0.253	-0.201	-0.299	-0.212	-0.022	-0.168	-0.268	-0.274
dsdC	-1.66	-1.263	-1.709	-1.206	-1.414	-1.512	-1.547	-1.466	0.149
dsdX	-0.861	-1.188	-1.008	-0.936	-0.913	-0.554	-0.893	-0.895	-0.409
dsrB	0.06	0.345	0.367	0.092	0.117	0.559	0.253	-0.031	0.063
dtd	0.923	0.904	0.947	0.613	0.931	0.553	0.852	0.802	-0.159
dtpA	-0.702	-1.203	-0.923	-0.947	-1.09	-0.86	-0.672	-0.433	-1.56
dtpC	-0.047	-0.217	0.024	0.169	0.161	0.132	0.249	0.292	0.125
dtpD	-0.502	-0.549	-0.515	-0.355	0.043	-0.146	-0.339	-0.226	-0.159
dusA	0.254	0.276	-0.036	-0.359	0.275	0.261	0.122	-0.094	0.232
dusB	2.083	1.889	1.86	1.234	2.126	1.172	1.931	1.582	-0.705
dusC	1.165	1.135	0.781	0.477	1.012	0.625	0.736	0.671	-0.037
dut	1.574	1.524	1.458	1.289	1.579	0.967	1.399	1.365	0.478
dxr	0.334	0.204	0.211	0.016	0.247	0.084	0.286	0.325	0.123
dxs	0.693	0.529	0.539	0.531	0.672	0.478	0.598	0.68	0.97
eaeH	-1.563	-1.258	-1.338	-1.05	-1.202	-1.445	-1.498	-1.195	0.096
eamA	-0.275	-0.485	-0.35	-0.361	-0.222	-0.152	-0.207	0.034	-0.136
eamB	0.233	-0.234	-0.189	0.558	-0.037	0.182	0.273	0.771	-2.868
ebgA	-1.002	-1.049	-1.241	-0.927	-0.941	-0.556	-0.921	-0.928	-0.669
ebgR	-0.217	-0.127	-0.058	0.033	0.158	0.329	0.166	0.041	-0.836
eco	-0.758	-0.757	-0.797	-0.598	-0.641	-0.711	-0.535	-0.631	-1.4
ecpA	0.19	0.295	0.198	0.272	0.346	0.25	0.249	0.29	-0.438
ecpB	0.089	0.078	0.405	0.107	0.381	0.037	0.243	0.315	-0.205
ecpD	-0.094	-0.177	-0.015	-0.097	-0.125	0.141	0.046	0.127	0.764
ecpE	-0.745	-0.821	-0.63	-0.295	-0.652	-0.542	-0.498	-0.494	0.164
ecpR	-0.065	-0.175	-0.272	-0.254	-0.158	-0.367	-0.477	-0.538	-0.316
eda	0.412	0.351	0.222	0.311	0.555	0.577	0.443	0.352	-0.636
edd	-0.929	-0.927	-0.839	-0.523	-0.729	-0.3	-0.553	-0.617	-1.344
efeB	0.508	0.436	0.716	0.212	0.36	0.511	0.713	0.628	1.245
efeO	0.484	0.76	0.769	0.305	0.501	0.613	0.641	0.581	0.875
efp	1.737	1.633	1.896	1.63	1.794	1.96	1.793	1.417	0.014
elaA	0.008	-0.168	-0.082	-0.266	0.029	0.31	-0.092	-0.174	-0.812
elbB	-0.901	-0.445	-0.678	-0.737	-0.579	-0.767	-0.659	-0.781	-0.496
elfC	-0.866	-0.997	-0.996	-1.043	-0.896	-0.606	-0.711	-0.594	0.36
elfG	-0.63	-0.812	-0.75	-0.676	-0.589	-0.256	-0.571	-0.516	0.097
elyC	-1.301	-1.091	-0.395	-0.354	-0.467	-0.356	-0.476	-0.358	-0.478
emrA	-0.249	-0.375	-0.152	-0.173	-0.233	-0.194	0.039	0.08	1.219
emrB	-1.051	-1.021	-0.86	-0.791	-0.801	-0.84	-0.781	-0.455	0.39
emrD	-1.973	-1.518	-1.593	-1.324	-1.765	-1.463	-1.44	-1.492	-0.135
emrE	-0.181	-0.34	-0.327	-0.297	-0.056	-0.144	-0.058	0.073	-0.263
emrK	-0.003	-0.112	-0.109	-0.323	-0.106	-0.085	0.012	-0.173	0.272
emrY	-0.057	-0.561	-0.395	-0.553	-0.281	-0.352	-0.422	-0.146	0.565
emtA	2.131	2.206	2.217	2.139	2.093	1.739	2.362	2.15	-0.492
endA	0.216	0.222	0.471	0.272	0.364	0.252	0.699	0.601	-0.055
eno	1.586	1.49	1.583	1.607	1.625	1.271	1.729	1.851	-0.509
entB	0.499	0.919	1.398	0.309	0.622	0.467	0.706	0.568	-0.605
entC	0.209	0.822	1.042	0.207	0.374	0.419	0.797	0.523	1.632
entD	-0.156	0.083	0.375	-0.223	0.218	0.166	-0.017	-0.027	-0.456
entE	0.524	1.126	1.462	0.518	0.649	0.804	0.902	0.681	1.17
entF	0.389	0.909	1.17	0.648	0.635	0.922	0.538	0.524	0.529
entH	-0.063	0.121	0.036	-0.286	-0.003	-0.116	0.086	-0.09	-0.927
entS	-1.74	-1.229	-1.104	-1.044	-1.492	-1.444	-1.433	-1.323	0.589
envC	1.561	1.383	1.355	0.947	1.2	1.176	1.366	1.184	0.066
envY	0.165	-0.252	0.201	0.161	0.096	0.162	0.28	0.386	-0.369
envZ	0.158	0.034	-0.073	-0.011	0.172	0.029	0.159	-0.077	0.31
epd	0.417	0.432	0.552	0.562	0.423	0.208	0.608	0.541	-0.444
epmA	-0.37	-0.442	-0.388	-0.324	-0.298	-0.213	-0.19	-0.337	-0.619
epmB	0.56	0.439	0.334	0.266	0.511	0.601	0.474	0.318	0.452
eptA	-1.629	-1.847	-1.826	-1.607	-1.704	-1.229	-1.61	-1.502	0.133
eptB	-0.501	-0.544	-0.508	-0.393	-0.439	-0.137	-0.417	-0.359	-0.883
eptC	-0.116	-0.814	0.025	0.055	0.131	-0.104	-0.002	0.123	0.569
era	1.149	1.187	1.26	1.054	1.321	1.012	1.234	1.054	0.454
erpA	-0.065	-0.043	0.015	0.158	0.102	0.275	0.177	0.095	0.641
essD	-0.654	-0.563	-0.695	-0.333	-0.494	-0.747	-0.58	-0.914	0.015
essQ	-2.056	-1.172	-1.239	-1.264	-1.145	-0.985	-1.304	-1.698	-0.897
etk	-0.019	-0.272	-0.046	0.127	-0.004	0.244	0.106	0.215	0.44
etp	-0.418	-0.516	-0.459	-0.532	-0.365	-0.374	-0.298	-0.391	-0.144
ettA	1.633	1.596	1.508	1.425	1.545	1.4	1.725	1.551	0.407
eutA	-2.534	-2.446	-2.838	-0.978	-2.481	-2.225	-2.309	-2.006	0.018
eutB	-0.481	-0.55	-0.341	-0.216	-0.435	-0.534	-0.41	-0.259	0.172
eutC	0.726	0.35	1.065	0.579	0.743	0.413	0.991	0.782	0.508
eutD	-0.704	-0.579	-0.8	-0.604	-0.778	-0.649	-0.748	-0.673	-0.426
eutE	0.131	-0.032	0.047	-0.27	0.077	0.088	0.123	-0.028	-0.264
eutG	-0.615	-0.759	-0.744	-0.353	-0.563	-0.625	-0.512	-0.583	-0.214
eutH	-2.261	-2.093	-1.91	-1.462	-1.983	-0.739	-1.509	-1.686	-0.094
eutJ	-0.393	-0.32	-0.335	-0.417	-0.26	-0.259	-0.268	-0.48	-0.506
eutK	-1	-0.806	-0.657	-0.587	-0.384	-0.485	-0.509	-0.681	-0.406
eutL	0.44	-0.639	-0.443	-0.432	-0.294	-0.485	-0.449	-0.579	-0.019
eutN	-0.254	-0.324	-0.161	-0.105	-0.043	-0.244	-0.271	-0.103	-0.102
eutP	-2.197	-2.362	-1.341	-1.669	-0.983	-1.045	-1.4	-1.534	-0.157
eutQ	-2.052	-1.73	-1.354	-1.835	-1.92	-0.916	-0.97	-1.285	-0.35
eutR	-1.209	-1.188	-0.996	-0.4	-1.1	-0.878	-0.941	-0.413	0.319
eutS	-1.754	-0.946	-0.626	-1.087	-1.113	-1.38	-1.64	-1.401	-0.09
eutT	-1.068	-1.247	-0.597	-0.859	-1.152	-0.402	-0.621	-0.52	0.087
evgA	-1.3	-1.49	-1.388	-1.272	-0.893	-1.16	-1.166	-1.005	-0.301
exbB	0.384	0.563	0.773	0.394	0.429	0.232	0.484	0.464	0.732
exbD	0.304	0.482	0.568	0.321	0.195	0.359	0.598	0.522	0.832
exoD	-0.647	-0.489	-0.477	-0.188	0.014	0.124	-0.285	-0.279	0.136
exoX	-0.088	-0.336	-0.208	-0.281	-0.182	0.385	-0.021	-0.076	-0.013
exuR	-1.003	-0.872	-0.756	-0.388	-0.73	-0.216	-0.588	-0.276	0.245
exuT	-0.174	-0.556	-0.1	-0.136	-0.066	0.034	0.036	0.173	-0.044
fabA	-0.543	-0.767	-0.59	-0.458	-0.797	-0.533	-0.577	-0.289	-0.728
fabB	1.743	1.748	1.685	1.383	1.776	1.407	1.61	1.499	0.014
fabF	0.672	0.256	0.457	0.289	0.547	0.232	0.56	0.603	-0.329
fabG	0.818	0.909	0.738	0.802	0.972	0.745	0.851	0.734	-0.251
fabH	0.879	0.749	0.832	0.852	0.908	0.642	0.801	0.913	0.699
fabI	1.616	1.496	1.594	1.102	1.661	1.531	1.523	1.463	0.619
fabR	0.125	0.168	0.24	-0.067	0.008	-0.15	-0.062	-0.118	-0.428
fabZ	0.918	0.645	0.875	0.688	0.936	0.655	0.976	0.936	-0.554
fadB	0.335	0.161	0.062	0.347	0.27	0.205	0.397	0.23	0.185
fadD	0.728	0.548	0.539	0.198	0.617	0.258	0.655	0.367	0.453
fadE	-0.415	-0.364	-0.439	-0.473	-0.489	-0.161	-0.279	-0.303	-0.089
fadH	0.149	-0.41	-0.162	-0.128	0.138	0.174	0.166	0.016	0.174
fadI	0.627	0.464	0.509	0.086	0.444	0.135	0.799	0.605	-0.414
fadJ	0.33	0.344	0.186	0.26	0.266	0.388	0.378	0.488	0.055
fadK	-0.219	-0.499	-0.488	-0.175	-0.238	-0.251	-0.188	-0.248	0.078
fadL	1.084	0.986	0.967	0.678	1.278	0.803	1.003	0.879	0.337
fadM	-0.508	-0.746	-0.578	-0.23	-0.624	-0.34	-0.276	0.024	0.282
fadR	0.479	0.4	0.396	0.641	0.52	0.687	0.574	0.769	-0.417
fau	-1.687	-1.521	-1.953	-1.461	-1.752	-1.489	-1.782	-1.397	0.041
fbaA	1.008	0.95	1.158	0.917	1.178	0.586	1.059	1.042	-0.377
fbp	0.344	0.313	0.458	0.118	0.469	0.343	0.471	0.095	-0.011
fdhD	-0.075	-0.372	-0.098	-0.132	0.133	0.126	-0.015	-0.168	-0.977
fdhE	-1.272	-1.288	-1.152	-1.333	-1.102	-0.639	-1.022	-1.058	-1.726
